source_file,source_day_folder,time_utc,time_ist,target_lat,target_lon,grid_lat,grid_lon,row_index,col_index,ins,time,projection_information,proj_dim
3RIMG_25JAN2017_1415_L2C_INS_V01R00.h5,25JAN,2017-01-25 14:15:00,2017-01-25 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977815.0,398526392,0
3RIMG_25JAN2017_1445_L2C_INS_V01R00.h5,25JAN,2017-01-25 14:45:00,2017-01-25 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977845.0,-350709832,0
3RIMG_25JAN2017_1515_L2C_INS_V01R00.h5,25JAN,2017-01-25 15:15:00,2017-01-25 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977875.0,69425080,0
3RIMG_25JAN2017_1545_L2C_INS_V01R00.h5,25JAN,2017-01-25 15:45:00,2017-01-25 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977905.0,-1422702664,0
3RIMG_25JAN2017_1615_L2C_INS_V01R00.h5,25JAN,2017-01-25 16:15:00,2017-01-25 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977935.0,-220469320,0
3RIMG_25JAN2017_1645_L2C_INS_V01R00.h5,25JAN,2017-01-25 16:45:00,2017-01-25 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977965.0,264116152,0
3RIMG_25JAN2017_1715_L2C_INS_V01R00.h5,25JAN,2017-01-25 17:15:00,2017-01-25 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8977995.0,-1077786696,0
3RIMG_25JAN2017_1745_L2C_INS_V01R00.h5,25JAN,2017-01-25 17:45:00,2017-01-25 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978025.0,-1372710984,0
3RIMG_25JAN2017_1815_L2C_INS_V01R00.h5,25JAN,2017-01-25 18:15:00,2017-01-25 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978055.0,2087045048,0
3RIMG_25JAN2017_1845_L2C_INS_V01R00.h5,25JAN,2017-01-25 18:45:00,2017-01-26 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978085.0,2009761720,0
3RIMG_25JAN2017_1915_L2C_INS_V01R00.h5,25JAN,2017-01-25 19:15:00,2017-01-26 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978115.0,-1964968008,0
3RIMG_25JAN2017_1945_L2C_INS_V01R00.h5,25JAN,2017-01-25 19:45:00,2017-01-26 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978145.0,1174857656,0
3RIMG_25JAN2017_2015_L2C_INS_V01R00.h5,25JAN,2017-01-25 20:15:00,2017-01-26 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978175.0,1920837560,0
3RIMG_25JAN2017_2045_L2C_INS_V01R00.h5,25JAN,2017-01-25 20:45:00,2017-01-26 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978205.0,2078582712,0
3RIMG_25JAN2017_2115_L2C_INS_V01R00.h5,25JAN,2017-01-25 21:15:00,2017-01-26 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978235.0,-386488392,0
3RIMG_25JAN2017_2145_L2C_INS_V01R00.h5,25JAN,2017-01-25 21:45:00,2017-01-26 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978265.0,-573941832,0
3RIMG_25JAN2017_2215_L2C_INS_V01R00.h5,25JAN,2017-01-25 22:15:00,2017-01-26 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978295.0,1038546872,0
3RIMG_25JAN2017_2245_L2C_INS_V01R00.h5,25JAN,2017-01-25 22:45:00,2017-01-26 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978325.0,-272558152,0
3RIMG_25JAN2017_2315_L2C_INS_V01R00.h5,25JAN,2017-01-25 23:15:00,2017-01-26 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978355.0,652302264,0
3RIMG_25JAN2017_2345_L2C_INS_V01R00.h5,25JAN,2017-01-25 23:45:00,2017-01-26 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978385.0,1408018360,0
3RIMG_26JAN2017_0015_L2C_INS_V01R00.h5,26JAN,2017-01-26 00:15:00,2017-01-26 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978415.0,-437172296,0
3RIMG_26JAN2017_0045_L2C_INS_V01R00.h5,26JAN,2017-01-26 00:45:00,2017-01-26 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978445.0,630884280,0
3RIMG_26JAN2017_0115_L2C_INS_V01R00.h5,26JAN,2017-01-26 01:15:00,2017-01-26 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978475.0,1010788280,0
3RIMG_26JAN2017_0145_L2C_INS_V01R00.h5,26JAN,2017-01-26 01:45:00,2017-01-26 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8978505.0,1671182264,0
3RIMG_26JAN2017_0215_L2C_INS_V01R00.h5,26JAN,2017-01-26 02:15:00,2017-01-26 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,158.29751586914062,8978535.0,-676550728,0
3RIMG_26JAN2017_0315_L2C_INS_V01R00.h5,26JAN,2017-01-26 03:15:00,2017-01-26 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,419.1732177734375,8978595.0,-1112565832,0
3RIMG_26JAN2017_0345_L2C_INS_V01R00.h5,26JAN,2017-01-26 03:45:00,2017-01-26 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,451.9747619628906,8978625.0,-1715718216,0
3RIMG_26JAN2017_0415_L2C_INS_V01R00.h5,26JAN,2017-01-26 04:15:00,2017-01-26 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,671.6907348632812,8978655.0,-757237832,0
3RIMG_26JAN2017_0445_L2C_INS_V01R00.h5,26JAN,2017-01-26 04:45:00,2017-01-26 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,696.5624389648438,8978685.0,-1051945032,0
3RIMG_26JAN2017_0515_L2C_INS_V01R00.h5,26JAN,2017-01-26 05:15:00,2017-01-26 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,877.3861694335938,8978715.0,-1503901768,0
3RIMG_26JAN2017_0545_L2C_INS_V01R00.h5,26JAN,2017-01-26 05:45:00,2017-01-26 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,894.806396484375,8978745.0,-1196341320,0
3RIMG_26JAN2017_0615_L2C_INS_V01R00.h5,26JAN,2017-01-26 06:15:00,2017-01-26 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1011.6161499023438,8978775.0,96552888,0
3RIMG_26JAN2017_0645_L2C_INS_V01R00.h5,26JAN,2017-01-26 06:45:00,2017-01-26 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1016.3031616210938,8978805.0,-1035429960,0
3RIMG_26JAN2017_0715_L2C_INS_V01R00.h5,26JAN,2017-01-26 07:15:00,2017-01-26 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1060.8116455078125,8978835.0,-879319112,0
3RIMG_26JAN2017_0745_L2C_INS_V01R00.h5,26JAN,2017-01-26 07:45:00,2017-01-26 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1050.6492919921875,8978865.0,-154822728,0
3RIMG_26JAN2017_0815_L2C_INS_V01R00.h5,26JAN,2017-01-26 08:15:00,2017-01-26 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1015.4500122070312,8978895.0,-1878804552,0
3RIMG_26JAN2017_0845_L2C_INS_V01R00.h5,26JAN,2017-01-26 08:45:00,2017-01-26 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,992.8197021484375,8978925.0,-31574088,0
3RIMG_26JAN2017_0915_L2C_INS_V01R00.h5,26JAN,2017-01-26 09:15:00,2017-01-26 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,884.36865234375,8978955.0,-1983957064,0
3RIMG_26JAN2017_0945_L2C_INS_V01R00.h5,26JAN,2017-01-26 09:45:00,2017-01-26 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,850.3070678710938,8978985.0,1829492664,0
3RIMG_26JAN2017_1015_L2C_INS_V01R00.h5,26JAN,2017-01-26 10:15:00,2017-01-26 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,679.9051513671875,8979015.0,-712046664,0
3RIMG_26JAN2017_1045_L2C_INS_V01R00.h5,26JAN,2017-01-26 10:45:00,2017-01-26 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,631.1197509765625,8979045.0,-1783171144,0
3RIMG_26JAN2017_1115_L2C_INS_V01R00.h5,26JAN,2017-01-26 11:15:00,2017-01-26 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,422.4963684082031,8979075.0,-2081138760,0
3RIMG_26JAN2017_1145_L2C_INS_V01R00.h5,26JAN,2017-01-26 11:45:00,2017-01-26 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,358.3193054199219,8979105.0,863160248,0
3RIMG_26JAN2017_1215_L2C_INS_V01R00.h5,26JAN,2017-01-26 12:15:00,2017-01-26 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,143.70120239257812,8979135.0,-693180488,0
3RIMG_26JAN2017_1245_L2C_INS_V01R00.h5,26JAN,2017-01-26 12:45:00,2017-01-26 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,17.852628707885742,8979165.0,1484294072,0
3RIMG_26JAN2017_1315_L2C_INS_V01R00.h5,26JAN,2017-01-26 13:15:00,2017-01-26 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979195.0,1282983864,0
3RIMG_26JAN2017_1345_L2C_INS_V01R00.h5,26JAN,2017-01-26 13:45:00,2017-01-26 19:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979225.0,216225720,0
3RIMG_26JAN2017_1415_L2C_INS_V01R00.h5,26JAN,2017-01-26 14:15:00,2017-01-26 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979255.0,-2074216520,0
3RIMG_26JAN2017_1515_L2C_INS_V01R00.h5,26JAN,2017-01-26 15:15:00,2017-01-26 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979315.0,-8882248,0
3RIMG_26JAN2017_1545_L2C_INS_V01R00.h5,26JAN,2017-01-26 15:45:00,2017-01-26 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979345.0,-279148616,0
3RIMG_26JAN2017_1615_L2C_INS_V01R00.h5,26JAN,2017-01-26 16:15:00,2017-01-26 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979375.0,1537312696,0
3RIMG_26JAN2017_1645_L2C_INS_V01R00.h5,26JAN,2017-01-26 16:45:00,2017-01-26 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979405.0,-1773758536,0
3RIMG_26JAN2017_1715_L2C_INS_V01R00.h5,26JAN,2017-01-26 17:15:00,2017-01-26 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979435.0,1956497336,0
3RIMG_26JAN2017_1745_L2C_INS_V01R00.h5,26JAN,2017-01-26 17:45:00,2017-01-26 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979465.0,-1886636104,0
3RIMG_26JAN2017_1815_L2C_INS_V01R00.h5,26JAN,2017-01-26 18:15:00,2017-01-26 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979495.0,853338040,0
3RIMG_26JAN2017_1845_L2C_INS_V01R00.h5,26JAN,2017-01-26 18:45:00,2017-01-27 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979525.0,-1167038536,0
3RIMG_26JAN2017_1915_L2C_INS_V01R00.h5,26JAN,2017-01-26 19:15:00,2017-01-27 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979555.0,-1710807112,0
3RIMG_26JAN2017_1945_L2C_INS_V01R00.h5,26JAN,2017-01-26 19:45:00,2017-01-27 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979585.0,2098935736,0
3RIMG_26JAN2017_2015_L2C_INS_V01R00.h5,26JAN,2017-01-26 20:15:00,2017-01-27 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979615.0,1926883256,0
3RIMG_26JAN2017_2045_L2C_INS_V01R00.h5,26JAN,2017-01-26 20:45:00,2017-01-27 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979645.0,-1003055176,0
3RIMG_26JAN2017_2115_L2C_INS_V01R00.h5,26JAN,2017-01-26 21:15:00,2017-01-27 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979675.0,1009592,0
3RIMG_26JAN2017_2145_L2C_INS_V01R00.h5,26JAN,2017-01-26 21:45:00,2017-01-27 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979705.0,224622520,0
3RIMG_26JAN2017_2215_L2C_INS_V01R00.h5,26JAN,2017-01-26 22:15:00,2017-01-27 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979735.0,1598527416,0
3RIMG_26JAN2017_2245_L2C_INS_V01R00.h5,26JAN,2017-01-26 22:45:00,2017-01-27 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979765.0,-479733832,0
3RIMG_26JAN2017_2315_L2C_INS_V01R00.h5,26JAN,2017-01-26 23:15:00,2017-01-27 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979795.0,-1380186184,0
3RIMG_26JAN2017_2345_L2C_INS_V01R00.h5,26JAN,2017-01-26 23:45:00,2017-01-27 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979825.0,-676477000,0
3RIMG_27JAN2017_0015_L2C_INS_V01R00.h5,27JAN,2017-01-27 00:15:00,2017-01-27 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979855.0,-1724536904,0
3RIMG_27JAN2017_0045_L2C_INS_V01R00.h5,27JAN,2017-01-27 00:45:00,2017-01-27 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979885.0,-321751112,0
3RIMG_27JAN2017_0115_L2C_INS_V01R00.h5,27JAN,2017-01-27 01:15:00,2017-01-27 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979915.0,-1260070984,0
3RIMG_27JAN2017_0145_L2C_INS_V01R00.h5,27JAN,2017-01-27 01:45:00,2017-01-27 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8979945.0,-969943112,0
3RIMG_27JAN2017_0215_L2C_INS_V01R00.h5,27JAN,2017-01-27 02:15:00,2017-01-27 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,109.8226318359375,8979975.0,-1925113928,0
3RIMG_27JAN2017_0245_L2C_INS_V01R00.h5,27JAN,2017-01-27 02:45:00,2017-01-27 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,130.8321533203125,8980005.0,-106444872,0
3RIMG_27JAN2017_0315_L2C_INS_V01R00.h5,27JAN,2017-01-27 03:15:00,2017-01-27 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,269.81134033203125,8980035.0,-156092488,0
3RIMG_27JAN2017_0345_L2C_INS_V01R00.h5,27JAN,2017-01-27 03:45:00,2017-01-27 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,294.9065246582031,8980065.0,774354872,0
3RIMG_27JAN2017_0415_L2C_INS_V01R00.h5,27JAN,2017-01-27 04:15:00,2017-01-27 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,404.69207763671875,8980095.0,-208885832,0
3RIMG_27JAN2017_0445_L2C_INS_V01R00.h5,27JAN,2017-01-27 04:45:00,2017-01-27 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,695.360107421875,8980125.0,1656752056,0
3RIMG_27JAN2017_0515_L2C_INS_V01R00.h5,27JAN,2017-01-27 05:15:00,2017-01-27 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,530.760986328125,8980155.0,1721849784,0
3RIMG_27JAN2017_0545_L2C_INS_V01R00.h5,27JAN,2017-01-27 05:45:00,2017-01-27 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,433.7323303222656,8980185.0,-222226504,0
3RIMG_27JAN2017_0615_L2C_INS_V01R00.h5,27JAN,2017-01-27 06:15:00,2017-01-27 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,582.84375,8980215.0,1261938616,0
3RIMG_27JAN2017_0645_L2C_INS_V01R00.h5,27JAN,2017-01-27 06:45:00,2017-01-27 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,577.0726318359375,8980245.0,-1962862664,0
3RIMG_27JAN2017_0715_L2C_INS_V01R00.h5,27JAN,2017-01-27 07:15:00,2017-01-27 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,635.0198364257812,8980275.0,785110968,0
3RIMG_27JAN2017_0745_L2C_INS_V01R00.h5,27JAN,2017-01-27 07:45:00,2017-01-27 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,459.10235595703125,8980305.0,1847863224,0
3RIMG_27JAN2017_0815_L2C_INS_V01R00.h5,27JAN,2017-01-27 08:15:00,2017-01-27 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,567.9539184570312,8980335.0,-513329224,0
3RIMG_27JAN2017_0845_L2C_INS_V01R00.h5,27JAN,2017-01-27 08:45:00,2017-01-27 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,615.6376953125,8980365.0,193890232,0
3RIMG_27JAN2017_0915_L2C_INS_V01R00.h5,27JAN,2017-01-27 09:15:00,2017-01-27 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,617.115478515625,8980395.0,1606690744,0
3RIMG_27JAN2017_0945_L2C_INS_V01R00.h5,27JAN,2017-01-27 09:45:00,2017-01-27 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,851.612060546875,8980425.0,1919326136,0
3RIMG_27JAN2017_1015_L2C_INS_V01R00.h5,27JAN,2017-01-27 10:15:00,2017-01-27 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,478.93792724609375,8980455.0,160806840,0
3RIMG_27JAN2017_1045_L2C_INS_V01R00.h5,27JAN,2017-01-27 10:45:00,2017-01-27 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,642.2840576171875,8980485.0,-356096072,0
3RIMG_27JAN2017_1115_L2C_INS_V01R00.h5,27JAN,2017-01-27 11:15:00,2017-01-27 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,426.6058349609375,8980515.0,180729784,0
3RIMG_27JAN2017_1145_L2C_INS_V01R00.h5,27JAN,2017-01-27 11:45:00,2017-01-27 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,359.92987060546875,8980545.0,-108718152,0
3RIMG_27JAN2017_1215_L2C_INS_V01R00.h5,27JAN,2017-01-27 12:15:00,2017-01-27 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,145.19813537597656,8980575.0,1082419128,0
3RIMG_27JAN2017_1245_L2C_INS_V01R00.h5,27JAN,2017-01-27 12:45:00,2017-01-27 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,19.3491268157959,8980605.0,432285624,0
3RIMG_27JAN2017_1315_L2C_INS_V01R00.h5,27JAN,2017-01-27 13:15:00,2017-01-27 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980635.0,468105144,0
3RIMG_27JAN2017_1345_L2C_INS_V01R00.h5,27JAN,2017-01-27 13:45:00,2017-01-27 19:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980665.0,933787576,0
3RIMG_27JAN2017_1415_L2C_INS_V01R00.h5,27JAN,2017-01-27 14:15:00,2017-01-27 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980695.0,1551529912,0
3RIMG_27JAN2017_1445_L2C_INS_V01R00.h5,27JAN,2017-01-27 14:45:00,2017-01-27 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980725.0,1254168504,0
3RIMG_27JAN2017_1515_L2C_INS_V01R00.h5,27JAN,2017-01-27 15:15:00,2017-01-27 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980755.0,-944932936,0
3RIMG_27JAN2017_1545_L2C_INS_V01R00.h5,27JAN,2017-01-27 15:45:00,2017-01-27 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980785.0,1987184568,0
3RIMG_27JAN2017_1615_L2C_INS_V01R00.h5,27JAN,2017-01-27 16:15:00,2017-01-27 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980815.0,1382340536,0
3RIMG_27JAN2017_1645_L2C_INS_V01R00.h5,27JAN,2017-01-27 16:45:00,2017-01-27 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980845.0,56879032,0
3RIMG_27JAN2017_1715_L2C_INS_V01R00.h5,27JAN,2017-01-27 17:15:00,2017-01-27 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980875.0,335067064,0
3RIMG_27JAN2017_1745_L2C_INS_V01R00.h5,27JAN,2017-01-27 17:45:00,2017-01-27 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980905.0,809392056,0
3RIMG_27JAN2017_1815_L2C_INS_V01R00.h5,27JAN,2017-01-27 18:15:00,2017-01-27 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980935.0,278575032,0
3RIMG_27JAN2017_1845_L2C_INS_V01R00.h5,27JAN,2017-01-27 18:45:00,2017-01-28 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980965.0,1254053816,0
3RIMG_27JAN2017_1915_L2C_INS_V01R00.h5,27JAN,2017-01-27 19:15:00,2017-01-28 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8980995.0,931616696,0
3RIMG_27JAN2017_1945_L2C_INS_V01R00.h5,27JAN,2017-01-27 19:45:00,2017-01-28 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981025.0,-328693832,0
3RIMG_27JAN2017_2015_L2C_INS_V01R00.h5,27JAN,2017-01-27 20:15:00,2017-01-28 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981055.0,1912694712,0
3RIMG_27JAN2017_2045_L2C_INS_V01R00.h5,27JAN,2017-01-27 20:45:00,2017-01-28 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981085.0,-16001096,0
3RIMG_27JAN2017_2115_L2C_INS_V01R00.h5,27JAN,2017-01-27 21:15:00,2017-01-28 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981115.0,590223288,0
3RIMG_27JAN2017_2145_L2C_INS_V01R00.h5,27JAN,2017-01-27 21:45:00,2017-01-28 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981145.0,265992120,0
3RIMG_27JAN2017_2215_L2C_INS_V01R00.h5,27JAN,2017-01-27 22:15:00,2017-01-28 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981175.0,-75049032,0
3RIMG_27JAN2017_2245_L2C_INS_V01R00.h5,27JAN,2017-01-27 22:45:00,2017-01-28 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981205.0,1376495544,0
3RIMG_27JAN2017_2315_L2C_INS_V01R00.h5,27JAN,2017-01-27 23:15:00,2017-01-28 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981235.0,-761120840,0
3RIMG_27JAN2017_2345_L2C_INS_V01R00.h5,27JAN,2017-01-27 23:45:00,2017-01-28 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981265.0,-1320855624,0
3RIMG_28JAN2017_0015_L2C_INS_V01R00.h5,28JAN,2017-01-28 00:15:00,2017-01-28 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981295.0,2061465528,0
3RIMG_28JAN2017_0045_L2C_INS_V01R00.h5,28JAN,2017-01-28 00:45:00,2017-01-28 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981325.0,1919150008,0
3RIMG_28JAN2017_0115_L2C_INS_V01R00.h5,28JAN,2017-01-28 01:15:00,2017-01-28 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981355.0,1927210936,0
3RIMG_28JAN2017_0145_L2C_INS_V01R00.h5,28JAN,2017-01-28 01:45:00,2017-01-28 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8981385.0,1140299704,0
3RIMG_28JAN2017_0215_L2C_INS_V01R00.h5,28JAN,2017-01-28 02:15:00,2017-01-28 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,102.42884826660156,8981415.0,-1034197064,0
3RIMG_28JAN2017_0245_L2C_INS_V01R00.h5,28JAN,2017-01-28 02:45:00,2017-01-28 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,114.44850158691406,8981445.0,1861965752,0
3RIMG_28JAN2017_0315_L2C_INS_V01R00.h5,28JAN,2017-01-28 03:15:00,2017-01-28 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,282.8535461425781,8981475.0,66811832,0
3RIMG_28JAN2017_0345_L2C_INS_V01R00.h5,28JAN,2017-01-28 03:45:00,2017-01-28 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,271.0849609375,8981505.0,-575219784,0
3RIMG_28JAN2017_0415_L2C_INS_V01R00.h5,28JAN,2017-01-28 04:15:00,2017-01-28 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,462.0234375,8981535.0,346892216,0
3RIMG_28JAN2017_0445_L2C_INS_V01R00.h5,28JAN,2017-01-28 04:45:00,2017-01-28 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,704.9321899414062,8981565.0,85268408,0
3RIMG_28JAN2017_0515_L2C_INS_V01R00.h5,28JAN,2017-01-28 05:15:00,2017-01-28 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,881.927001953125,8981595.0,878299064,0
3RIMG_28JAN2017_0545_L2C_INS_V01R00.h5,28JAN,2017-01-28 05:45:00,2017-01-28 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,467.25396728515625,8981625.0,-592906312,0
3RIMG_28JAN2017_0615_L2C_INS_V01R00.h5,28JAN,2017-01-28 06:15:00,2017-01-28 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1009.8723754882812,8981655.0,1411921848,0
3RIMG_28JAN2017_0645_L2C_INS_V01R00.h5,28JAN,2017-01-28 06:45:00,2017-01-28 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,627.2379760742188,8981685.0,-256329800,0
3RIMG_28JAN2017_0715_L2C_INS_V01R00.h5,28JAN,2017-01-28 07:15:00,2017-01-28 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,592.869384765625,8981715.0,-240715848,0
3RIMG_28JAN2017_0745_L2C_INS_V01R00.h5,28JAN,2017-01-28 07:45:00,2017-01-28 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,585.5230102539062,8981745.0,415442872,0
